Province_State,Country_Region,date,confirmed,deaths,Lat,Long,recovered,Population
,Afghanistan,1/22/20,0,0,33.93911,67.709953,0,38928341.0
,Afghanistan,1/23/20,0,0,33.93911,67.709953,0,38928341.0
,Afghanistan,1/24/20,0,0,33.93911,67.709953,0,38928341.0
,Afghanistan,1/25/20,0,0,33.93911,67.709953,0,38928341.0
,Afghanistan,1/26/20,0,0,33.93911,67.709953,0,38928341.0
,Afghanistan,1/27/20,0,0,33.93911,67.709953,0,38928341.0
,Afghanistan,1/28/20,0,0,33.93911,67.709953,0,38928341.0
,Afghanistan,1/29/20,0,0,33.93911,67.709953,0,38928341.0
,Afghanistan,1/30/20,0,0,33.93911,67.709953,0,38928341.0
,Afghanistan,1/31/20,0,0,33.93911,67.709953,0,38928341.0
,Afghanistan,2/1/20,0,0,33.93911,67.709953,0,38928341.0
,Afghanistan,2/2/20,0,0,33.93911,67.709953,0,38928341.0
,Afghanistan,2/3/20,0,0,33.93911,67.709953,0,38928341.0
,Afghanistan,2/4/20,0,0,33.93911,67.709953,0,38928341.0
,Afghanistan,2/5/20,0,0,33.93911,67.709953,0,38928341.0
,Afghanistan,2/6/20,0,0,33.93911,67.709953,0,38928341.0
,Afghanistan,2/7/20,0,0,33.93911,67.709953,0,38928341.0
,Afghanistan,2/8/20,0,0,33.93911,67.709953,0,38928341.0
,Afghanistan,2/9/20,0,0,33.93911,67.709953,0,38928341.0
,Afghanistan,2/10/20,0,0,33.93911,67.709953,0,38928341.0
,Afghanistan,2/11/20,0,0,33.93911,67.709953,0,38928341.0
,Afghanistan,2/12/20,0,0,33.93911,67.709953,0,38928341.0
,Afghanistan,2/13/20,0,0,33.93911,67.709953,0,38928341.0
,Afghanistan,2/14/20,0,0,33.93911,67.709953,0,38928341.0
,Afghanistan,2/15/20,0,0,33.93911,67.709953,0,38928341.0
,Afghanistan,2/16/20,0,0,33.93911,67.709953,0,38928341.0
,Afghanistan,2/17/20,0,0,33.93911,67.709953,0,38928341.0
,Afghanistan,2/18/20,0,0,33.93911,67.709953,0,38928341.0
,Afghanistan,2/19/20,0,0,33.93911,67.709953,0,38928341.0
,Afghanistan,2/20/20,0,0,33.93911,67.709953,0,38928341.0
,Afghanistan,2/21/20,0,0,33.93911,67.709953,0,38928341.0
,Afghanistan,2/22/20,0,0,33.93911,67.709953,0,38928341.0
,Afghanistan,2/23/20,0,0,33.93911,67.709953,0,38928341.0
,Afghanistan,2/24/20,1,0,33.93911,67.709953,0,38928341.0
,Afghanistan,2/25/20,1,0,33.93911,67.709953,0,38928341.0
,Afghanistan,2/26/20,1,0,33.93911,67.709953,0,38928341.0
,Afghanistan,2/27/20,1,0,33.93911,67.709953,0,38928341.0
,Afghanistan,2/28/20,1,0,33.93911,67.709953,0,38928341.0
,Afghanistan,2/29/20,1,0,33.93911,67.709953,0,38928341.0
,Afghanistan,3/1/20,1,0,33.93911,67.709953,0,38928341.0
,Afghanistan,3/2/20,1,0,33.93911,67.709953,0,38928341.0
,Afghanistan,3/3/20,1,0,33.93911,67.709953,0,38928341.0
,Afghanistan,3/4/20,1,0,33.93911,67.709953,0,38928341.0
,Afghanistan,3/5/20,1,0,33.93911,67.709953,0,38928341.0
,Afghanistan,3/6/20,1,0,33.93911,67.709953,0,38928341.0
,Afghanistan,3/7/20,1,0,33.93911,67.709953,0,38928341.0
,Afghanistan,3/8/20,4,0,33.93911,67.709953,0,38928341.0
,Afghanistan,3/9/20,4,0,33.93911,67.709953,0,38928341.0
,Afghanistan,3/10/20,5,0,33.93911,67.709953,0,38928341.0
,Afghanistan,3/11/20,7,0,33.93911,67.709953,0,38928341.0
,Afghanistan,3/12/20,7,0,33.93911,67.709953,0,38928341.0
,Afghanistan,3/13/20,7,0,33.93911,67.709953,0,38928341.0
,Afghanistan,3/14/20,11,0,33.93911,67.709953,0,38928341.0
,Afghanistan,3/15/20,16,0,33.93911,67.709953,0,38928341.0
,Afghanistan,3/16/20,21,0,33.93911,67.709953,1,38928341.0
,Afghanistan,3/17/20,22,0,33.93911,67.709953,1,38928341.0
,Afghanistan,3/18/20,22,0,33.93911,67.709953,1,38928341.0
,Afghanistan,3/19/20,22,0,33.93911,67.709953,1,38928341.0
,Afghanistan,3/20/20,24,0,33.93911,67.709953,1,38928341.0
,Afghanistan,3/21/20,24,0,33.93911,67.709953,1,38928341.0
,Afghanistan,3/22/20,40,1,33.93911,67.709953,1,38928341.0
,Afghanistan,3/23/20,40,1,33.93911,67.709953,1,38928341.0
,Afghanistan,3/24/20,74,1,33.93911,67.709953,1,38928341.0
,Afghanistan,3/25/20,84,2,33.93911,67.709953,2,38928341.0
,Afghanistan,3/26/20,94,4,33.93911,67.709953,2,38928341.0
,Afghanistan,3/27/20,110,4,33.93911,67.709953,2,38928341.0
,Afghanistan,3/28/20,110,4,33.93911,67.709953,2,38928341.0
,Afghanistan,3/29/20,120,4,33.93911,67.709953,2,38928341.0
,Afghanistan,3/30/20,170,4,33.93911,67.709953,2,38928341.0
,Afghanistan,3/31/20,174,4,33.93911,67.709953,5,38928341.0
,Afghanistan,4/1/20,237,4,33.93911,67.709953,5,38928341.0
,Afghanistan,4/2/20,273,6,33.93911,67.709953,10,38928341.0
,Afghanistan,4/3/20,281,6,33.93911,67.709953,10,38928341.0
,Afghanistan,4/4/20,299,7,33.93911,67.709953,10,38928341.0
,Afghanistan,4/5/20,349,7,33.93911,67.709953,15,38928341.0
,Afghanistan,4/6/20,367,11,33.93911,67.709953,18,38928341.0
,Afghanistan,4/7/20,423,14,33.93911,67.709953,18,38928341.0
,Afghanistan,4/8/20,444,14,33.93911,67.709953,29,38928341.0
,Afghanistan,4/9/20,484,15,33.93911,67.709953,32,38928341.0
,Afghanistan,4/10/20,521,15,33.93911,67.709953,32,38928341.0
,Afghanistan,4/11/20,555,18,33.93911,67.709953,32,38928341.0
,Afghanistan,4/12/20,607,18,33.93911,67.709953,32,38928341.0
,Afghanistan,4/13/20,665,21,33.93911,67.709953,32,38928341.0
,Afghanistan,4/14/20,714,23,33.93911,67.709953,40,38928341.0
,Afghanistan,4/15/20,784,25,33.93911,67.709953,43,38928341.0
,Afghanistan,4/16/20,840,30,33.93911,67.709953,54,38928341.0
,Afghanistan,4/17/20,906,30,33.93911,67.709953,99,38928341.0
,Afghanistan,4/18/20,933,30,33.93911,67.709953,112,38928341.0
,Afghanistan,4/19/20,996,33,33.93911,67.709953,131,38928341.0
,Afghanistan,4/20/20,1026,36,33.93911,67.709953,135,38928341.0
,Afghanistan,4/21/20,1092,36,33.93911,67.709953,150,38928341.0
,Afghanistan,4/22/20,1176,40,33.93911,67.709953,166,38928341.0
,Afghanistan,4/23/20,1279,42,33.93911,67.709953,179,38928341.0
,Afghanistan,4/24/20,1351,43,33.93911,67.709953,188,38928341.0
,Afghanistan,4/25/20,1463,47,33.93911,67.709953,188,38928341.0
,Afghanistan,4/26/20,1531,50,33.93911,67.709953,207,38928341.0
,Afghanistan,4/27/20,1703,57,33.93911,67.709953,220,38928341.0
,Afghanistan,4/28/20,1828,58,33.93911,67.709953,228,38928341.0
,Afghanistan,4/29/20,1939,60,33.93911,67.709953,252,38928341.0
,Afghanistan,4/30/20,2171,64,33.93911,67.709953,260,38928341.0
,Afghanistan,5/1/20,2335,68,33.93911,67.709953,310,38928341.0
,Afghanistan,5/2/20,2469,72,33.93911,67.709953,331,38928341.0
,Afghanistan,5/3/20,2704,85,33.93911,67.709953,345,38928341.0
,Afghanistan,5/4/20,2894,90,33.93911,67.709953,397,38928341.0
,Afghanistan,5/5/20,3224,95,33.93911,67.709953,421,38928341.0
,Afghanistan,5/6/20,3392,104,33.93911,67.709953,458,38928341.0
,Afghanistan,5/7/20,3563,106,33.93911,67.709953,468,38928341.0
,Afghanistan,5/8/20,3778,109,33.93911,67.709953,472,38928341.0
,Afghanistan,5/9/20,4033,115,33.93911,67.709953,502,38928341.0
,Afghanistan,5/10/20,4402,120,33.93911,67.709953,558,38928341.0
,Afghanistan,5/11/20,4687,122,33.93911,67.709953,558,38928341.0
,Afghanistan,5/12/20,4963,127,33.93911,67.709953,610,38928341.0
,Afghanistan,5/13/20,5226,132,33.93911,67.709953,648,38928341.0
,Afghanistan,5/14/20,5639,136,33.93911,67.709953,691,38928341.0
,Afghanistan,5/15/20,6053,153,33.93911,67.709953,745,38928341.0
,Afghanistan,5/16/20,6402,168,33.93911,67.709953,745,38928341.0
,Afghanistan,5/17/20,6664,169,33.93911,67.709953,778,38928341.0
,Afghanistan,5/18/20,7072,173,33.93911,67.709953,801,38928341.0
,Afghanistan,5/19/20,7653,178,33.93911,67.709953,850,38928341.0
,Afghanistan,5/20/20,8145,187,33.93911,67.709953,930,38928341.0
,Afghanistan,5/21/20,8676,193,33.93911,67.709953,938,38928341.0
,Afghanistan,5/22/20,9216,205,33.93911,67.709953,996,38928341.0
,Afghanistan,5/23/20,9998,216,33.93911,67.709953,1040,38928341.0
,Afghanistan,5/24/20,10582,218,33.93911,67.709953,1075,38928341.0
,Afghanistan,5/25/20,11173,219,33.93911,67.709953,1097,38928341.0
,Afghanistan,5/26/20,11831,220,33.93911,67.709953,1128,38928341.0
,Afghanistan,5/27/20,12456,227,33.93911,67.709953,1138,38928341.0
,Afghanistan,5/28/20,13036,235,33.93911,67.709953,1209,38928341.0
,Afghanistan,5/29/20,13659,246,33.93911,67.709953,1259,38928341.0
,Afghanistan,5/30/20,14525,249,33.93911,67.709953,1303,38928341.0
,Afghanistan,5/31/20,15205,257,33.93911,67.709953,1328,38928341.0
,Afghanistan,6/1/20,15750,265,33.93911,67.709953,1428,38928341.0
,Afghanistan,6/2/20,16509,270,33.93911,67.709953,1450,38928341.0
,Afghanistan,6/3/20,17267,294,33.93911,67.709953,1522,38928341.0
,Afghanistan,6/4/20,18054,300,33.93911,67.709953,1585,38928341.0
,Afghanistan,6/5/20,18969,309,33.93911,67.709953,1762,38928341.0
,Afghanistan,6/6/20,19551,327,33.93911,67.709953,1830,38928341.0
,Afghanistan,6/7/20,20342,357,33.93911,67.709953,1875,38928341.0
,Afghanistan,6/8/20,20917,369,33.93911,67.709953,2171,38928341.0
,Afghanistan,6/9/20,21459,384,33.93911,67.709953,2651,38928341.0
,Afghanistan,6/10/20,22142,405,33.93911,67.709953,3013,38928341.0
,Afghanistan,6/11/20,22890,426,33.93911,67.709953,3326,38928341.0
,Afghanistan,6/12/20,23546,446,33.93911,67.709953,3928,38928341.0
,Afghanistan,6/13/20,24102,451,33.93911,67.709953,4201,38928341.0
,Afghanistan,6/14/20,24766,471,33.93911,67.709953,4725,38928341.0
,Afghanistan,6/15/20,25527,478,33.93911,67.709953,5164,38928341.0
,Afghanistan,6/16/20,26310,491,33.93911,67.709953,5508,38928341.0
,Afghanistan,6/17/20,26874,504,33.93911,67.709953,6158,38928341.0
,Afghanistan,6/18/20,27532,546,33.93911,67.709953,7660,38928341.0
,Afghanistan,6/19/20,27878,548,33.93911,67.709953,7962,38928341.0
,Afghanistan,6/20/20,28424,569,33.93911,67.709953,8292,38928341.0
,Afghanistan,6/21/20,28833,581,33.93911,67.709953,8764,38928341.0
,Afghanistan,6/22/20,29157,598,33.93911,67.709953,8841,38928341.0
,Afghanistan,6/23/20,29481,618,33.93911,67.709953,9260,38928341.0
,Afghanistan,6/24/20,29640,639,33.93911,67.709953,9869,38928341.0
,Afghanistan,6/25/20,30175,675,33.93911,67.709953,10174,38928341.0
,Afghanistan,6/26/20,30451,683,33.93911,67.709953,10306,38928341.0
,Afghanistan,6/27/20,30616,703,33.93911,67.709953,10674,38928341.0
,Afghanistan,6/28/20,30967,721,33.93911,67.709953,12604,38928341.0
,Afghanistan,6/29/20,31238,733,33.93911,67.709953,13934,38928341.0
,Afghanistan,6/30/20,31517,746,33.93911,67.709953,14131,38928341.0
,Afghanistan,7/1/20,31836,774,33.93911,67.709953,15651,38928341.0
,Afghanistan,7/2/20,32022,807,33.93911,67.709953,16041,38928341.0
,Afghanistan,7/3/20,32324,819,33.93911,67.709953,17331,38928341.0
,Afghanistan,7/4/20,32672,826,33.93911,67.709953,19164,38928341.0
,Afghanistan,7/5/20,32951,864,33.93911,67.709953,19366,38928341.0
,Afghanistan,7/6/20,33190,898,33.93911,67.709953,20103,38928341.0
,Afghanistan,7/7/20,33384,920,33.93911,67.709953,20179,38928341.0
,Afghanistan,7/8/20,33594,936,33.93911,67.709953,20700,38928341.0
,Afghanistan,7/9/20,33908,957,33.93911,67.709953,20847,38928341.0
,Afghanistan,7/10/20,34194,971,33.93911,67.709953,20882,38928341.0
,Afghanistan,7/11/20,34366,994,33.93911,67.709953,21135,38928341.0
,Afghanistan,7/12/20,34451,1010,33.93911,67.709953,21216,38928341.0
,Afghanistan,7/13/20,34455,1012,33.93911,67.709953,21254,38928341.0
,Afghanistan,7/14/20,34740,1048,33.93911,67.709953,21454,38928341.0
,Afghanistan,7/15/20,34994,1094,33.93911,67.709953,22456,38928341.0
,Afghanistan,7/16/20,35070,1113,33.93911,67.709953,22824,38928341.0
,Afghanistan,7/17/20,35229,1147,33.93911,67.709953,23151,38928341.0
,Afghanistan,7/18/20,35301,1164,33.93911,67.709953,23273,38928341.0
,Afghanistan,7/19/20,35475,1181,33.93911,67.709953,23634,38928341.0
,Afghanistan,7/20/20,35526,1185,33.93911,67.709953,23741,38928341.0
,Afghanistan,7/21/20,35615,1186,33.93911,67.709953,23741,38928341.0
,Afghanistan,7/22/20,35727,1190,33.93911,67.709953,23924,38928341.0
,Afghanistan,7/23/20,35928,1211,33.93911,67.709953,24550,38928341.0
,Afghanistan,7/24/20,35981,1225,33.93911,67.709953,24602,38928341.0
,Afghanistan,7/25/20,36036,1248,33.93911,67.709953,24793,38928341.0
,Afghanistan,7/26/20,36157,1259,33.93911,67.709953,25180,38928341.0
,Afghanistan,7/27/20,36263,1269,33.93911,67.709953,25198,38928341.0
,Afghanistan,7/28/20,36368,1270,33.93911,67.709953,25358,38928341.0
,Afghanistan,7/29/20,36471,1271,33.93911,67.709953,25389,38928341.0
,Afghanistan,7/30/20,36542,1271,33.93911,67.709953,25471,38928341.0
,Afghanistan,7/31/20,36675,1272,33.93911,67.709953,25509,38928341.0
,Afghanistan,8/1/20,36710,1283,33.93911,67.709953,25509,38928341.0
,Afghanistan,8/2/20,36710,1284,33.93911,67.709953,25510,38928341.0
,Afghanistan,8/3/20,36747,1288,33.93911,67.709953,25669,38928341.0
,Afghanistan,8/4/20,36782,1288,33.93911,67.709953,25669,38928341.0
,Afghanistan,8/5/20,36829,1294,33.93911,67.709953,25742,38928341.0
,Afghanistan,8/6/20,36896,1298,33.93911,67.709953,25840,38928341.0
,Afghanistan,8/7/20,37015,1307,33.93911,67.709953,25903,38928341.0
,Afghanistan,8/8/20,37054,1312,33.93911,67.709953,25960,38928341.0
,Afghanistan,8/9/20,37054,1312,33.93911,67.709953,25960,38928341.0
,Afghanistan,8/10/20,37162,1328,33.93911,67.709953,26228,38928341.0
,Afghanistan,8/11/20,37269,1344,33.93911,67.709953,26415,38928341.0
,Afghanistan,8/12/20,37345,1354,33.93911,67.709953,26694,38928341.0
,Afghanistan,8/13/20,37424,1363,33.93911,67.709953,26714,38928341.0
,Afghanistan,8/14/20,37431,1363,33.93911,67.709953,26714,38928341.0
,Afghanistan,8/15/20,37551,1370,33.93911,67.709953,27166,38928341.0
,Afghanistan,8/16/20,37596,1375,33.93911,67.709953,27166,38928341.0
,Afghanistan,8/17/20,37599,1375,33.93911,67.709953,27166,38928341.0
,Afghanistan,8/18/20,37599,1375,33.93911,67.709953,27166,38928341.0
,Afghanistan,8/19/20,37599,1375,33.93911,67.709953,27166,38928341.0
,Afghanistan,8/20/20,37856,1385,33.93911,67.709953,27681,38928341.0
,Afghanistan,8/21/20,37894,1385,33.93911,67.709953,28016,38928341.0
,Afghanistan,8/22/20,37953,1385,33.93911,67.709953,28016,38928341.0
,Afghanistan,8/23/20,37999,1387,33.93911,67.709953,28180,38928341.0
,Afghanistan,8/24/20,38054,1389,33.93911,67.709953,28360,38928341.0
,Afghanistan,8/25/20,38070,1397,33.93911,67.709953,28440,38928341.0
,Afghanistan,8/26/20,38113,1401,33.93911,67.709953,29042,38928341.0
,Afghanistan,8/27/20,38129,1401,33.93911,67.709953,29046,38928341.0
,Afghanistan,8/28/20,38140,1402,33.93911,67.709953,29059,38928341.0
,Afghanistan,8/29/20,38143,1402,33.93911,67.709953,29063,38928341.0
,Afghanistan,8/30/20,38162,1402,33.93911,67.709953,29089,38928341.0
,Afghanistan,8/31/20,38165,1402,33.93911,67.709953,29089,38928341.0
,Afghanistan,9/1/20,38196,1406,33.93911,67.709953,29231,38928341.0
,Afghanistan,9/2/20,38243,1409,33.93911,67.709953,29315,38928341.0
,Afghanistan,9/3/20,38288,1409,33.93911,67.709953,29390,38928341.0
,Afghanistan,9/4/20,38304,1409,33.93911,67.709953,29713,38928341.0
,Afghanistan,9/5/20,38324,1409,33.93911,67.709953,30082,38928341.0
,Afghanistan,9/6/20,38398,1412,33.93911,67.709953,30537,38928341.0
,Afghanistan,9/7/20,38494,1415,33.93911,67.709953,30557,38928341.0
,Afghanistan,9/8/20,38520,1418,33.93911,67.709953,30715,38928341.0
,Afghanistan,9/9/20,38544,1420,33.93911,67.709953,31048,38928341.0
,Afghanistan,9/10/20,38572,1420,33.93911,67.709953,31129,38928341.0
,Afghanistan,9/11/20,38606,1420,33.93911,67.709953,31154,38928341.0
,Afghanistan,9/12/20,38641,1420,33.93911,67.709953,31234,38928341.0
,Afghanistan,9/13/20,38716,1420,33.93911,67.709953,31638,38928341.0
,Afghanistan,9/14/20,38772,1425,33.93911,67.709953,32073,38928341.0
,Afghanistan,9/15/20,38815,1426,33.93911,67.709953,32098,38928341.0
,Afghanistan,9/16/20,38855,1436,33.93911,67.709953,32503,38928341.0
,Afghanistan,9/17/20,38872,1436,33.93911,67.709953,32505,38928341.0
,Afghanistan,9/18/20,38883,1437,33.93911,67.709953,32576,38928341.0
,Afghanistan,9/19/20,38919,1437,33.93911,67.709953,32576,38928341.0
,Afghanistan,9/20/20,39044,1441,33.93911,67.709953,32576,38928341.0
,Afghanistan,9/21/20,39074,1444,33.93911,67.709953,32576,38928341.0
,Afghanistan,9/22/20,39096,1445,33.93911,67.709953,32576,38928341.0
,Afghanistan,9/23/20,39145,1446,33.93911,67.709953,32610,38928341.0
,Afghanistan,9/24/20,39170,1451,33.93911,67.709953,32619,38928341.0
,Afghanistan,9/25/20,39186,1451,33.93911,67.709953,32619,38928341.0
,Afghanistan,9/26/20,39192,1453,33.93911,67.709953,32635,38928341.0
,Afghanistan,9/27/20,39227,1453,33.93911,67.709953,32642,38928341.0
,Afghanistan,9/28/20,39233,1455,33.93911,67.709953,32642,38928341.0
,Afghanistan,9/29/20,39254,1458,33.93911,67.709953,32746,38928341.0
,Afghanistan,9/30/20,39268,1458,33.93911,67.709953,32789,38928341.0
,Afghanistan,10/1/20,39285,1458,33.93911,67.709953,32842,38928341.0
,Afghanistan,10/2/20,39290,1458,33.93911,67.709953,32842,38928341.0
,Afghanistan,10/3/20,39297,1462,33.93911,67.709953,32842,38928341.0
,Afghanistan,10/4/20,39341,1462,33.93911,67.709953,32852,38928341.0
,Albania,1/22/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,1/23/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,1/24/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,1/25/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,1/26/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,1/27/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,1/28/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,1/29/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,1/30/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,1/31/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,2/1/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,2/2/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,2/3/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,2/4/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,2/5/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,2/6/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,2/7/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,2/8/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,2/9/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,2/10/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,2/11/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,2/12/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,2/13/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,2/14/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,2/15/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,2/16/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,2/17/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,2/18/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,2/19/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,2/20/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,2/21/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,2/22/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,2/23/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,2/24/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,2/25/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,2/26/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,2/27/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,2/28/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,2/29/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,3/1/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,3/2/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,3/3/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,3/4/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,3/5/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,3/6/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,3/7/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,3/8/20,0,0,41.1533,20.1683,0,2877800.0
,Albania,3/9/20,2,0,41.1533,20.1683,0,2877800.0
,Albania,3/10/20,10,0,41.1533,20.1683,0,2877800.0
,Albania,3/11/20,12,1,41.1533,20.1683,0,2877800.0
,Albania,3/12/20,23,1,41.1533,20.1683,0,2877800.0
,Albania,3/13/20,33,1,41.1533,20.1683,0,2877800.0
,Albania,3/14/20,38,1,41.1533,20.1683,0,2877800.0
,Albania,3/15/20,42,1,41.1533,20.1683,0,2877800.0
,Albania,3/16/20,51,1,41.1533,20.1683,0,2877800.0
,Albania,3/17/20,55,1,41.1533,20.1683,0,2877800.0
,Albania,3/18/20,59,2,41.1533,20.1683,0,2877800.0
,Albania,3/19/20,64,2,41.1533,20.1683,0,2877800.0
,Albania,3/20/20,70,2,41.1533,20.1683,0,2877800.0
,Albania,3/21/20,76,2,41.1533,20.1683,2,2877800.0
,Albania,3/22/20,89,2,41.1533,20.1683,2,2877800.0
,Albania,3/23/20,104,4,41.1533,20.1683,2,2877800.0
,Albania,3/24/20,123,5,41.1533,20.1683,10,2877800.0
,Albania,3/25/20,146,5,41.1533,20.1683,17,2877800.0
,Albania,3/26/20,174,6,41.1533,20.1683,17,2877800.0
,Albania,3/27/20,186,8,41.1533,20.1683,31,2877800.0
,Albania,3/28/20,197,10,41.1533,20.1683,31,2877800.0
,Albania,3/29/20,212,10,41.1533,20.1683,33,2877800.0
,Albania,3/30/20,223,11,41.1533,20.1683,44,2877800.0
,Albania,3/31/20,243,15,41.1533,20.1683,52,2877800.0
,Albania,4/1/20,259,15,41.1533,20.1683,67,2877800.0
,Albania,4/2/20,277,16,41.1533,20.1683,76,2877800.0
,Albania,4/3/20,304,17,41.1533,20.1683,89,2877800.0
,Albania,4/4/20,333,20,41.1533,20.1683,99,2877800.0
,Albania,4/5/20,361,20,41.1533,20.1683,104,2877800.0
,Albania,4/6/20,377,21,41.1533,20.1683,116,2877800.0
,Albania,4/7/20,383,22,41.1533,20.1683,131,2877800.0
,Albania,4/8/20,400,22,41.1533,20.1683,154,2877800.0
,Albania,4/9/20,409,23,41.1533,20.1683,165,2877800.0
,Albania,4/10/20,416,23,41.1533,20.1683,182,2877800.0
,Albania,4/11/20,433,23,41.1533,20.1683,197,2877800.0
,Albania,4/12/20,446,23,41.1533,20.1683,217,2877800.0
,Albania,4/13/20,467,23,41.1533,20.1683,232,2877800.0
,Albania,4/14/20,475,24,41.1533,20.1683,248,2877800.0
,Albania,4/15/20,494,25,41.1533,20.1683,251,2877800.0
,Albania,4/16/20,518,26,41.1533,20.1683,277,2877800.0
,Albania,4/17/20,539,26,41.1533,20.1683,283,2877800.0
,Albania,4/18/20,548,26,41.1533,20.1683,302,2877800.0
,Albania,4/19/20,562,26,41.1533,20.1683,314,2877800.0
,Albania,4/20/20,584,26,41.1533,20.1683,327,2877800.0
,Albania,4/21/20,609,26,41.1533,20.1683,345,2877800.0
,Albania,4/22/20,634,27,41.1533,20.1683,356,2877800.0
,Albania,4/23/20,663,27,41.1533,20.1683,385,2877800.0
,Albania,4/24/20,678,27,41.1533,20.1683,394,2877800.0
,Albania,4/25/20,712,27,41.1533,20.1683,403,2877800.0
,Albania,4/26/20,726,28,41.1533,20.1683,410,2877800.0
,Albania,4/27/20,736,28,41.1533,20.1683,422,2877800.0
,Albania,4/28/20,750,30,41.1533,20.1683,431,2877800.0
,Albania,4/29/20,766,30,41.1533,20.1683,455,2877800.0
,Albania,4/30/20,773,31,41.1533,20.1683,470,2877800.0
,Albania,5/1/20,782,31,41.1533,20.1683,488,2877800.0
,Albania,5/2/20,789,31,41.1533,20.1683,519,2877800.0
,Albania,5/3/20,795,31,41.1533,20.1683,531,2877800.0
,Albania,5/4/20,803,31,41.1533,20.1683,543,2877800.0
,Albania,5/5/20,820,31,41.1533,20.1683,570,2877800.0
,Albania,5/6/20,832,31,41.1533,20.1683,595,2877800.0
,Albania,5/7/20,842,31,41.1533,20.1683,605,2877800.0
,Albania,5/8/20,850,31,41.1533,20.1683,620,2877800.0
,Albania,5/9/20,856,31,41.1533,20.1683,627,2877800.0
,Albania,5/10/20,868,31,41.1533,20.1683,650,2877800.0
,Albania,5/11/20,872,31,41.1533,20.1683,654,2877800.0
,Albania,5/12/20,876,31,41.1533,20.1683,682,2877800.0
,Albania,5/13/20,880,31,41.1533,20.1683,688,2877800.0
,Albania,5/14/20,898,31,41.1533,20.1683,694,2877800.0
,Albania,5/15/20,916,31,41.1533,20.1683,705,2877800.0
,Albania,5/16/20,933,31,41.1533,20.1683,714,2877800.0
,Albania,5/17/20,946,31,41.1533,20.1683,715,2877800.0
,Albania,5/18/20,948,31,41.1533,20.1683,727,2877800.0
,Albania,5/19/20,949,31,41.1533,20.1683,742,2877800.0
,Albania,5/20/20,964,31,41.1533,20.1683,758,2877800.0
,Albania,5/21/20,969,31,41.1533,20.1683,771,2877800.0
,Albania,5/22/20,981,31,41.1533,20.1683,777,2877800.0
,Albania,5/23/20,989,31,41.1533,20.1683,783,2877800.0
,Albania,5/24/20,998,32,41.1533,20.1683,789,2877800.0
,Albania,5/25/20,1004,32,41.1533,20.1683,795,2877800.0
,Albania,5/26/20,1029,33,41.1533,20.1683,803,2877800.0
,Albania,5/27/20,1050,33,41.1533,20.1683,812,2877800.0
,Albania,5/28/20,1076,33,41.1533,20.1683,823,2877800.0
,Albania,5/29/20,1099,33,41.1533,20.1683,851,2877800.0
,Albania,5/30/20,1122,33,41.1533,20.1683,857,2877800.0
